id,name,variant,band,cost,coverage,stake,stake_band,gtype,fill,base_ev,base_ev_bb,ev,d_ev,d_hr,d_hr_per_chip,d_bb,d_bbhr,d_bbhr_per_chip,d_stack,d_wc,rel
dogs_playing_poker,Dogs Playing Poker,base,B,6,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,corrupt,B,3,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
calculator,Calculator,base,B,7,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-622.82718182009,238.35291686411995,268147.031472135,38306.71878173357,2.3835291686412,2681.4703147213504,383.06718781733576,0.13944002550975998,0.03750000000000003,0.276774762013541
calculator,Calculator,corrupt,B,4,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,1380.6491640543,2241.82926273851,2522057.9205808234,630514.4801452059,22.4182926273851,25220.579205808237,6305.144801452059,2.4687666135034303,0.375,2.603206072880438
ring_binder,Ring Binder,base,B,7,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
ring_binder,Ring Binder,corrupt,B,4,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
space_heater,Space Heater,base,B,8,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-594.68009868421,266.5,299812.5,37476.5625,2.665,2998.125,374.765625,0,0,0.3094590787771143
space_heater,Space Heater,corrupt,B,8,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-3526.1800986842,-2664.99999999999,-2998124.9999999884,-374765.62499999854,-26.6499999999999,-29981.24999999988,-3747.656249999985,0,0,-3.0945907877711316
pencil_holder,Pencil Holder,base,B,8,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
pencil_holder,Pencil Holder,corrupt,B,4,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,base,B,10,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,corrupt,B,5,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,base,B,8,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,corrupt,B,5,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk,Desk,base,B,9,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk,Desk,corrupt,B,5,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,base,B,10,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,corrupt,B,5,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,base,B,10,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,corrupt,B,5,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1394.1800986842,-532.99999999999,-599624.9999999886,-119924.99999999772,-5.329999999999901,-5996.249999999887,-1199.2499999999775,0,0,-0.618918157554217
headset,Headset,base,B,6,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-657.38240131579,203.7976973684199,229272.40953947243,38212.068256578736,2.0379769736842004,2292.7240953947266,382.1206825657878,0.07894736842105998,0.06,0.2366493346511383
headset,Headset,corrupt,B,5,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,327.63980263158,1188.81990131579,1337422.3889802636,267484.4777960527,11.8881990131579,13374.223889802637,2674.8447779605276,0.46052631578948,0.35,1.3804544521316484
prize_vase,Prize Vase,base,C,12,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
prize_vase,Prize Vase,corrupt,C,6,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,base,B,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,corrupt,B,6,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,base,B,12,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,corrupt,B,7,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1527.4300986842,-666.24999999999,-749531.2499999886,-107075.89285714123,-6.6624999999999,-7495.312499999887,-1070.7589285714125,0,0,-0.7736476969427741
house_cat,House Cat,base,B,8,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
house_cat,House Cat,corrupt,B,4,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
candle,Candle,base,B,7,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
dusty_console,Dusty Console,base,B,5,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
handheld,Handheld,base,B,5,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-759.28125,101.89884868420995,114636.20476973616,22927.240953947232,1.0189884868421002,1146.3620476973629,229.27240953947256,0.03947368421052999,0.030000000000000027,0.11832466732556915
red_rug,Red Rug,base,B,8,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
dish_soap,Dish Soap,base,B,12,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
rolled_vouchers,Rolled Vouchers,base,C,9,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
rolled_vouchers,Rolled Vouchers,corrupt,C,5,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
second_monitor,Second Monitor,base,C,10,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
second_monitor,Second Monitor,corrupt,C,6,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
laptop_terminal,Laptop Terminal,base,D,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
laptop_terminal,Laptop Terminal,corrupt,D,6,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
gaming_keyboard,Gaming Keyboard,base,D,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
gaming_keyboard,Gaming Keyboard,corrupt,D,6,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
box_of_mice,Box of Mice,base,D,13,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
box_of_mice,Box of Mice,corrupt,D,7,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
wacom_tablet,Wacom Tablet,base,D,13,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
wacom_tablet,Wacom Tablet,corrupt,D,7,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk_lamp,Desk Lamp,base,D,10,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk_lamp,Desk Lamp,corrupt,D,6,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
telephone,Telephone,base,D,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
glass_partition,Glass Partition,base,D,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
electric_kettle,Electric Kettle,base,D,11,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
electric_kettle,Electric Kettle,corrupt,D,8,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
chrome_toaster,Chrome Toaster,base,D,14,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-706.78865131579,154.3914473684199,173690.37828947243,12406.455592105174,1.5439144736842003,1736.9037828947266,124.0645559210519,0.34539473684211,0,0.17927893085814842
chrome_toaster,Chrome Toaster,corrupt,D,8,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-185.71751644737,675.4625822368399,759895.4050164449,94986.9256270556,6.7546258223684,7598.954050164451,949.8692562705563,1.5111019736842302,0,0.7843453225044026
first_aid_kit,First Aid Kit,base,D,16,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
first_aid_kit,First Aid Kit,corrupt,D,8,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1002.5760690789,-141.39597039469004,-159070.46669402625,-19883.80833675328,-1.4139597039468992,-1590.7046669402607,-198.8380833675326,0,0,-0.16418861816561692
nightstand,Nightstand,base,D,13,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
nightstand,Nightstand,corrupt,D,8,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
receipt_printer,Receipt Printer,base,C,19,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
receipt_printer,Receipt Printer,corrupt,C,9,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
microwave_oven,Microwave Oven,base,D,18,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
microwave_oven,Microwave Oven,corrupt,D,10,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1527.4300986842,-666.24999999999,-749531.2499999886,-74953.12499999886,-6.6624999999999,-7495.312499999887,-749.5312499999887,0,0,-0.7736476969427741
framed_diploma,Framed Diploma,base,D,18,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
framed_diploma,Framed Diploma,corrupt,D,9,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1002.5760690789,-141.39597039469004,-159070.46669402625,-17674.49629933625,-1.4139597039468992,-1590.7046669402607,-176.7449629933623,0,0,-0.16418861816561692
laminated_blueprint,Laminated Blueprint,base,D,19,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
laminated_blueprint,Laminated Blueprint,corrupt,D,10,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
console_television,Console Television,base,D,26,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
console_television,Console Television,corrupt,D,13,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1096.8400493421,-235.65995065789002,-265117.4444901261,-20393.649576163545,-2.3565995065789007,-2651.174444901262,-203.93649576163554,0,0,-0.27364769694277996
desk_speakers,Desk Speakers,base,C,10,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
desk_speakers,Desk Speakers,corrupt,C,6,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
curved_monitor,Curved Monitor,base,C,13,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
curved_monitor,Curved Monitor,corrupt,C,7,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1527.4300986842,-666.24999999999,-749531.2499999886,-107075.89285714123,-6.6624999999999,-7495.312499999887,-1070.7589285714125,0,0,-0.7736476969427741
tower_upgrade,Tower Upgrade,base,C,14,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
tower_upgrade,Tower Upgrade,corrupt,C,5,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-959.00509868421,-97.82500000000005,-110053.125,-22010.625,-0.9782499999999992,-1100.5312499999982,-220.10624999999965,0,0,-0.1135941252584286
copy_machine,Copy Machine,base,C,19,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
whiteboard,Whiteboard,base,D,17,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
high_roller_pass,High Roller Pass,base,D,19,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
high_roller_pass,High Roller Pass,corrupt,D,9,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1527.4300986842,-666.24999999999,-749531.2499999886,-83281.24999999873,-6.6624999999999,-7495.312499999887,-832.8124999999875,0,0,-0.7736476969427741
window,Window,base,D,20,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
window,Window,corrupt,D,10,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1527.4300986842,-666.24999999999,-749531.2499999886,-74953.12499999886,-6.6624999999999,-7495.312499999887,-749.5312499999887,0,0,-0.7736476969427741
bookshelf,Bookshelf,base,D,22,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
bookshelf,Bookshelf,corrupt,D,11,modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
cereal_shelf,Cereal Shelf,base,D,24,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
cereal_shelf,Cereal Shelf,corrupt,D,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
fire_extinguisher,Fire Extinguisher,base,D,24,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
fire_extinguisher,Fire Extinguisher,corrupt,D,12,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-979.01007401316,-117.82997532895001,-132558.72224506876,-11046.560187089062,-1.1782997532894992,-1325.5872224506857,-110.46560187089047,0,0,-0.13682384847139578
blackout_curtains,Blackout Curtains,base,D,24,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
blackout_curtains,Blackout Curtains,corrupt,D,12,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1660.6800986842,-799.49999999999,-899437.4999999886,-74953.12499999905,-7.9949999999999,-8994.374999999887,-749.5312499999906,0,0,-0.9283772363313313
tip_jar,Tip Jar,base,D,24,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
tip_jar,Tip Jar,corrupt,D,12,not modeled,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
shredder,Shredder,base,D,18,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
shredder,Shredder,corrupt,D,9,partial,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-1002.5760690789,-141.39597039469004,-159070.46669402625,-17674.49629933625,-1.4139597039468992,-1590.7046669402607,-176.7449629933623,0,0,-0.16418861816561692
cool_towel,Cool Towel,base,D,16,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
waste_basket,Waste Basket,base,D,18,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
waste_basket,Waste Basket,corrupt,D,9,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
cleaning_robot,Cleaning Robot,base,D,24,proc,s004,mid,zoom,capped,-861.18009868421,-8.6118009868421,-861.18009868421,0,0,0,0,0,0,0,0,0
wall_hanger,Wall Hanger,base,A,2,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
wall_hanger,Wall Hanger,corrupt,A,2,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
mirror,Mirror,base,A,3,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
mirror,Mirror,corrupt,A,2,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,base,A,4,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,corrupt,A,3,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,base,A,3,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,corrupt,A,2,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
corkboard,Corkboard,base,A,4,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-83.31064760201,136.53876970988,26714.107117150434,6678.526779287608,1.3653876970987997,267.14107117150434,66.78526779287608,0,0.05,0.6210558635057872
corkboard,Corkboard,corrupt,A,2,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,811.68788109717,1031.53729840906,201822.51490612043,100911.25745306021,10.315372984090601,2018.2251490612048,1009.1125745306024,0,0.2,4.692017431848212
stack_of_books,Stack of Books,base,A,4,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
stack_of_books,Stack of Books,corrupt,A,3,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
throw_pillow,Throw Pillow,base,A,4,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
throw_pillow,Throw Pillow,corrupt,A,2,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
starter_gift_box,Starter Gift Box,base,A,4,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
starter_gift_box,Starter Gift Box,corrupt,A,3,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
lava_lamp,Lava Lamp,base,A,5,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
lava_lamp,Lava Lamp,corrupt,A,3,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
comfort_bed,Comfort Bed,base,A,4,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
comfort_bed,Comfort Bed,corrupt,A,2,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
yellow_sticky_note,Yellow Sticky Note,base,A,5,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
yellow_sticky_note,Yellow Sticky Note,corrupt,A,4,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
rubber_duck,Rubber Duck,base,A,5,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
rubber_duck,Rubber Duck,corrupt,A,2,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
stash_box,Stash Box,base,B,6,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
stash_box,Stash Box,corrupt,B,3,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,base,B,6,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,corrupt,B,3,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
calculator,Calculator,base,B,7,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
calculator,Calculator,corrupt,B,4,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
ring_binder,Ring Binder,base,B,7,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
ring_binder,Ring Binder,corrupt,B,4,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
space_heater,Space Heater,base,B,8,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
space_heater,Space Heater,corrupt,B,8,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
pencil_holder,Pencil Holder,base,B,8,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
pencil_holder,Pencil Holder,corrupt,B,4,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,base,B,10,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,corrupt,B,5,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,base,B,8,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,corrupt,B,5,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
desk,Desk,base,B,9,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
desk,Desk,corrupt,B,5,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,base,B,10,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,corrupt,B,5,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,base,B,10,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,corrupt,B,5,partial,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
headset,Headset,base,B,6,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
headset,Headset,corrupt,B,5,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
prize_vase,Prize Vase,base,C,12,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
prize_vase,Prize Vase,corrupt,C,6,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,base,B,12,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,corrupt,B,6,not modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,base,B,12,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,corrupt,B,7,partial,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
house_cat,House Cat,base,B,8,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
house_cat,House Cat,corrupt,B,4,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
candle,Candle,base,B,7,proc,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
dusty_console,Dusty Console,base,B,5,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
handheld,Handheld,base,B,5,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
red_rug,Red Rug,base,B,8,modeled,s004,mid,ko,naked,-219.84941731189,-2.1984941731189,-219.84941731189,0,0,0,0,0,0,0,0,0
